"id","programmingid","userid","submitcount","latestsubmitid"
"2926719","24797","82060","1","9018573"
"2929946","24797","82074","1","9024933"
"2916229","24797","82079","7","8989188"
"2923603","24797","82085","2","9014680"
"2921523","24797","82092","1","9004183"
"2914644","24797","82134","5","8984517"
"2928442","24797","82141","1","9021969"
"2929041","24797","82145","1","9023230"
"2929093","24797","82149","1","9023359"
"2920741","24797","82155","1","9001988"
"2930303","24797","82160","1","9025562"
"2926925","24797","82182","5","9024422"
"2928657","24797","82187","1","9022445"
"2908642","24797","82189","5","8965963"
"2926382","24797","82198","1","9017796"
"2928207","24797","82207","1","9021556"
"2930094","24797","82226","1","9025182"
"2903980","24797","82420","1","8949705"
"2921152","24797","82448","5","9003344"
"2922078","24797","82454","5","9014953"
"2923586","24797","82485","4","9011129"
"2929134","24797","82542","1","9023426"
"2920091","24797","82548","3","8999898"
"2928990","24797","82561","1","9023122"
"2899895","24797","82574","5","8936794"
"2917885","24797","82586","2","8993046"
"2923218","24797","82593","2","9009121"
"2929035","24797","82603","1","9023213"
"2934121","24797","82633","8","9035403"
"2925729","24797","82673","1","9016072"
"2925888","24797","82681","1","9016415"
"2919443","24797","82687","3","8997963"
"2904554","24797","82691","2","8951534"
"2929451","24797","82704","1","9023952"
"2927409","24797","82715","1","9019916"
"2926736","24797","82728","3","9018672"
"2927651","24797","82733","1","9020455"
"2927593","24797","82738","2","9020527"
"2919030","24797","82800","4","8996770"
"2928880","24797","82819","1","9022884"
"2919437","24797","82853","5","8998181"
"2922720","24797","82867","9","9008334"
"2928113","24797","82881","1","9021396"
"2915385","24797","82905","3","8986884"
"2927186","24797","82916","1","9019498"
"2912039","24797","82959","1","8976905"
"2928398","24797","83068","1","9021877"
"2926499","24797","83107","1","9018119"
"2920576","24797","83109","1","9001506"
"2905652","24797","83179","1","8954754"
"2925837","24797","83192","4","9016536"
"2926808","24797","83196","1","9018756"
"2930442","24797","83197","1","9025831"
"2929320","24797","83198","1","9023726"
"2926876","24797","83199","11","9021553"
"2924987","24797","83201","1","9014215"
"2925143","24797","83202","1","9014667"
"2929176","24797","83204","1","9023486"
"2917555","24797","83205","4","8992124"
"2919302","24797","83207","7","9003465"
"2924704","24797","83210","1","9013465"
"2899151","24797","83211","2","8946504"
"2921954","24797","83212","1","9005454"
"2925510","24797","83213","1","9015505"
"2920599","24797","83215","2","9001572"
"2920134","24797","83216","2","9000021"
"2919700","24797","83218","2","8998676"
"2928487","24797","83219","3","9022096"
"2925984","24797","83228","1","9016648"
"2926476","24797","83234","1","9018075"
"2925046","24797","83235","1","9014356"
"2901145","24797","83236","1","8940990"
"2909827","24797","83237","2","8969876"
"2900137","24797","83240","3","8937611"
"2929040","24797","83246","1","9023229"
"2906355","24797","83250","1","8957422"
"2907009","24797","83251","3","8959927"
"2899107","24797","83253","4","8945987"
"2920526","24797","83254","1","9001319"
"2921945","24797","83255","7","9005652"
"2928585","24797","83256","2","9022273"
"2914833","24797","83257","17","8985293"
"2925417","24797","83258","1","9015307"
"2929098","24797","83259","1","9023369"
"2927662","24797","83262","5","9020615"
"2923195","24797","83267","1","9009045"
"2926158","24797","83269","1","9017091"
"2929775","24797","83274","1","9024597"
"2924565","24797","83276","1","9013081"
"2927167","24797","83278","1","9019459"
"2921680","24797","83283","1","9004672"
"2923256","24797","83287","1","9009247"
"2925314","24797","83288","1","9015069"
"2928894","24797","83290","1","9022910"
"2922963","24797","83297","1","9008490"
"2926695","24797","83298","1","9018523"
"2910225","24797","83299","10","9023299"
"2899795","24797","83300","2","8936390"
"2929112","24797","83302","1","9023389"
"2913110","24797","83306","4","8980094"
"2928599","24797","83309","2","9022297"
"2900215","24797","83310","19","8938290"
"2918492","24797","83311","10","8995196"
"2928568","24797","83312","1","9022219"
"2927986","24797","83313","1","9021130"
"2900436","24797","83314","6","8938718"
"2924473","24797","83315","1","9012798"
"2928448","24797","83316","1","9021992"
"2929539","24797","83317","1","9024118"
"2929686","24797","83318","1","9024376"
"2919725","24797","83320","12","8999584"
"2922198","24797","83321","1","9006240"
"2915694","24797","83322","1","8987636"
"2923448","24797","83323","1","9009778"
"2928676","24797","83324","1","9022496"
"2928969","24797","83325","4","9023594"
"2929423","24797","83326","1","9023899"
"2923996","24797","83327","1","9011322"
"2926321","24797","83328","1","9017608"
"2914547","24797","83367","4","8984521"
"2930518","24797","83370","1","9025974"
"2926862","24797","83382","7","9018896"
"2924285","24797","83383","1","9012263"
"2905650","24797","83400","4","8954909"
"2929763","24797","83401","1","9024573"
"2929520","24797","83402","1","9024081"
"2924959","24797","83404","3","9018273"
"2928774","24797","83407","1","9022668"
"2925000","24797","83408","2","9014290"
"2904767","24797","83412","3","8952266"
"2903439","24797","83414","6","8948289"
"2905052","24797","83419","1","8952976"
"2928195","24797","83429","1","9021537"
"2923507","24797","83437","10","9021469"
"2900128","24797","83442","4","8937683"
"2912367","24797","83447","9","8977856"
"2899727","24797","83449","1","8936113"
"2927356","24797","83451","1","9019834"
"2923400","24797","83454","8","9009799"
"2908166","24797","83455","1","8964220"
"2928940","24797","83457","4","9023171"
"2929284","24797","83458","1","9023670"
"2921348","24797","83459","1","9003735"
"2928779","24797","83461","1","9022676"
"2903599","24797","83464","1","8948431"
"2910567","24797","83465","6","8972519"
"2930880","24797","83501","1","9027189"
"2903037","24797","83532","6","8947588"
"2926817","24797","83555","1","9018771"
"2928015","24797","83591","1","9021193"
"2900191","24797","83603","1","8937766"
"2928527","24797","83604","1","9022147"
"2906609","24797","83605","4","8977501"
"2928420","24797","83805","2","9021938"
"2921978","24797","83826","1","9005532"
"2907129","24797","83979","1","8960314"
"2925691","24797","84050","1","9015981"
"2904165","24797","84150","3","8950357"
"2928747","24797","84169","1","9022633"
"2904541","24797","84181","2","8951501"
"2910485","24797","84249","2","8972189"
"2927865","24797","84385","1","9020899"
"2927956","24797","84398","2","9021162"
"2930503","24797","84408","5","9026021"
"2923020","24797","84413","1","9008621"
"2930325","24797","84450","2","9025638"
"2920656","24797","84516","1","9001793"
"2925955","24797","84615","1","9016583"
"2928157","24797","84636","1","9021476"
"2919525","24797","84650","1","8998157"
"2929836","24797","84653","1","9024745"
"2925751","24797","84666","1","9016120"
"2930073","24797","84700","1","9025147"
"2920388","24797","84727","2","9000895"
"2923097","24797","84729","5","9009868"
"2923280","24797","84762","1","9009321"
"2929145","24797","84776","1","9023445"
"2918136","24797","84803","1","8993794"
"2927976","24797","84804","1","9021113"
"2926175","24797","84806","1","9017143"
"2922946","24797","84825","3","9008460"
"2926159","24797","84837","1","9017094"
"2926248","24797","84849","1","9017334"
"2925306","24797","84987","1","9015053"
"2929814","24797","84990","1","9024691"
"2929282","24797","84991","1","9023666"
"2930244","24797","84992","1","9025439"
"2926791","24797","84993","1","9018735"
"2925340","24797","85059","1","9015129"
"2927991","24797","85078","1","9021142"
"2928451","24797","85101","1","9022005"
"2927155","24797","85178","1","9019418"
"2928068","24797","85293","3","9021403"
"2924943","24797","85466","1","9014107"
"2927178","24797","85512","4","9021086"
"2911895","24797","85513","3","8976847"
"2930007","24797","85554","1","9025040"
"2926130","24797","85582","1","9017000"
"2929141","24797","86171","1","9023438"
"2927161","24797","86422","1","9019439"
"2906745","24811","79801","1","8958827"
"2906706","24811","80981","1","8958628"
"2906558","24811","80983","1","8958118"
"2906449","24811","80988","3","8957795"
"2906692","24811","80997","1","8958579"
"2906680","24811","81045","1","8958525"
"2906720","24811","81049","2","8958723"
"2906596","24811","81120","13","8958240"
"2906614","24811","81129","3","8958308"
"2906746","24811","81140","1","8958832"
"2906728","24811","81144","2","8958741"
"2906662","24811","81351","1","8958441"
"2906606","24811","81572","3","8958292"
"2906637","24811","81587","2","8958458"
"2906723","24811","81655","2","8958789"
"2906595","24811","81856","1","8958218"
"2906600","24811","82076","13","8958649"
"2906532","24811","82547","15","8958307"
"2906515","24811","84649","7","8958320"
"2906555","24811","85009","9","8958219"
"2906602","24811","85371","5","8958278"
"2906583","24812","79801","3","8958282"
"2906730","24812","80264","4","8958868"
"2906717","24812","80988","3","8958834"
"2906567","24812","80997","3","8958572"
"2906704","24812","81140","5","8958811"
"2906541","24812","81351","4","8958867"
"2906687","24812","81572","2","8958583"
"2906601","24812","81856","1","8958251"
"2906772","24812","84651","1","8958945"
"2906547","24813","79801","6","8958632"
"2906611","24813","80264","6","8958529"
"2906721","24813","80553","1","8958689"
"2906509","24813","80885","2","8958105"
"2906537","24813","80981","4","8958084"
"2906510","24813","80983","2","8957968"
"2906430","24813","80988","1","8957706"
"2906542","24813","80989","2","8958071"
"2906527","24813","80997","1","8958016"
"2906580","24813","81045","2","8958247"
"2906566","24813","81049","1","8958152"
"2906710","24813","81118","5","8958813"
"2906590","24813","81126","1","8958211"
"2906454","24813","81129","1","8957787"
"2906513","24813","81140","13","8958675"
"2906657","24813","81144","1","8958429"
"2906658","24813","81185","5","8958561"
"2906423","24813","81351","4","8957967"
"2906554","24813","81555","3","8958137"
"2906482","24813","81572","1","8957883"
"2906561","24813","81587","2","8958140"
"2906632","24813","81655","6","8958472"
"2906494","24813","81856","1","8957911"
"2906625","24813","81966","3","8958492"
"2906572","24813","82076","1","8958164"
"2906485","24813","82547","4","8957949"
"2906488","24813","84649","1","8957891"
"2906505","24813","84651","1","8957957"
"2906497","24813","85009","4","8957942"
"2906512","24813","85371","2","8957977"
"2906754","24814","79801","1","8958863"
"2906698","24814","80997","1","8958601"
"2906742","24814","81120","1","8958822"
"2933613","24815","63897","3","9034164"
"2908314","24815","79104","1","8964658"
"2908284","24815","79105","1","8964583"
"2932067","24815","79160","1","9030398"
"2931333","24815","79180","1","9028536"
"2908152","24815","79181","1","8964179"
"2932764","24815","79182","6","9032110"
"2914461","24815","79192","1","8983763"
"2931919","24815","79196","1","9030065"
"2933599","24815","79210","3","9034135"
"2932247","24815","79263","3","9030841"
"2914320","24815","79293","1","8983233"
"2909762","24815","79325","1","8969638"
"2921538","24815","79329","5","9004255"
"2932851","24815","79334","2","9032286"
"2932214","24815","79353","2","9030772"
"2931874","24815","79416","1","9029956"
"2908216","24815","79427","2","8964382"
"2908436","24815","79462","10","8965227"
"2930532","24815","79483","2","9026036"
"2908291","24815","79541","1","8964603"
"2909750","24815","79550","3","8969656"
"2931881","24815","79551","1","9029969"
"2931426","24815","79573","1","9028884"
"2908758","24815","79612","2","8966233"
"2932257","24815","79625","1","9030871"
"2931690","24815","79637","2","9029552"
"2934809","24815","79645","2","9037126"
"2909603","24815","79665","1","8969129"
"2914437","24815","79712","2","8983708"
"2915301","24815","79729","3","8986533"
"2921621","24815","79733","2","9004500"
"2916836","24815","79746","1","8990152"
"2932630","24815","79755","1","9031827"
"2918022","24815","79761","1","8993486"
"2931478","24815","79775","2","9029114"
"2909574","24815","79780","2","8969022"
"2931420","24815","79783","2","9028864"
"2908469","24815","79789","1","8965140"
"2934773","24815","79793","1","9037042"
"2909935","24815","79807","5","8970331"
"2932976","24815","79832","5","9032646"
"2932464","24815","79848","1","9031381"
"2910361","24815","79881","5","8971822"
"2934600","24815","79902","1","9036580"
"2908313","24815","79907","2","8964660"
"2931132","24815","79912","7","9029844"
"2934229","24815","79918","2","9035635"
"2908538","24815","79925","1","8965380"
"2933630","24815","79940","1","9034192"
"2932801","24815","79947","6","9032322"
"2921630","24815","79988","7","9004635"
"2933389","24815","80046","1","9033625"
"2920937","24815","80047","1","9002496"
"2928149","24815","80065","3","9021480"
"2909879","24815","80092","1","8970058"
"2908647","24815","80122","1","8965730"
"2924017","24815","80135","3","9011423"
"2909738","24815","80156","2","8969587"
"2909701","24815","80165","3","8969483"
"2931925","24815","80167","1","9030088"
"2932357","24815","80180","1","9031129"
"2909710","24815","80223","4","8969527"
"2934102","24815","80279","2","9035297"
"2933769","24815","80312","1","9034512"
"2908279","24815","80345","2","8964562"
"2908533","24815","80346","2","8965413"
"2908232","24815","80374","9","8967659"
"2909012","24815","80401","1","8966964"
"2913593","24815","80469","1","8981286"
"2934720","24815","80490","2","9036976"
"2908214","24815","80593","1","8964373"
"2931047","24815","80660","1","9027622"
"2932833","24815","80663","2","9032268"
"2932104","24815","80676","1","9030486"
"2908785","24815","80677","1","8966321"
"2933347","24815","80704","1","9033541"
"2908530","24815","80712","1","8965348"
"2931701","24815","80718","1","9029579"
"2908801","24815","80764","1","8966374"
"2931501","24815","80767","2","9029883"
"2924055","24815","80794","1","9011560"
"2934698","24815","80813","2","9036862"
"2930787","24815","80824","4","9026850"
"2933794","24815","80832","13","9035557"
"2934526","24815","80835","1","9036417"
"2931071","24815","80848","10","9027777"
"2909980","24815","80853","1","8970429"
"2934290","24815","80905","9","9036429"
"2931274","24815","80998","2","9028383"
"2918964","24815","81014","2","8996574"
"2919601","24815","81033","7","8998456"
"2931076","24815","81039","1","9027760"
"2933484","24815","81104","1","9033886"
"2933633","24815","81146","4","9034222"
"2909685","24815","81147","1","8969408"
"2908591","24815","81158","1","8965560"
"2921379","24815","81267","1","9003802"
"2931862","24815","81419","2","9029935"
"2917973","24815","81511","4","8993358"
"2909723","24815","81628","1","8969535"
"2910857","24815","81737","1","8973549"
"2931419","24815","81769","2","9028891"
"2913344","24815","81777","1","8980606"
"2934634","24815","81918","1","9036681"
"2919959","24815","81940","1","8999449"
"2934013","24815","81942","7","9035221"
"2908188","24815","82010","1","8964291"
"2931815","24815","82079","1","9029810"
"2931493","24815","82593","4","9029185"
"2932440","24815","82673","2","9031336"
"2908304","24815","82687","1","8964633"
"2933687","24815","82728","2","9034335"
"2933351","24815","83197","3","9033548"
"2921220","24815","83211","1","9003337"
"2930555","24815","83228","3","9026112"
"2932307","24815","83235","1","9030990"
"2908534","24815","83240","2","8965397"
"2909384","24815","83400","2","8968200"
"2908553","24815","83414","2","8965441"
"2909501","24815","83449","1","8968704"
"2908196","24815","83455","1","8964314"
"2934424","24815","83459","1","9036147"
"2923006","24815","83465","2","9008598"
"2909792","24815","83563","1","8969715"
"2910568","24815","83603","1","8972456"
"2932910","24815","83826","3","9032614"
"2923334","24815","84249","2","9009450"
"2930688","24815","84450","10","9026574"
"2930536","24815","84993","2","9026064"
"2933152","24815","85059","4","9033170"
"2931148","24816","63897","1","9027972"
"2907980","24816","64438","1","8963599"
"2908384","24816","79104","1","8964882"
"2908323","24816","79105","1","8964686"
"2932494","24816","79160","1","9031466"
"2933003","24816","79180","6","9032935"
"2908203","24816","79181","1","8964330"
"2932850","24816","79182","4","9032419"
"2914481","24816","79192","1","8983822"
"2933609","24816","79210","2","9034151"
"2932265","24816","79263","3","9030978"
"2933655","24816","79267","1","9034258"
"2931324","24816","79293","2","9028511"
"2909784","24816","79325","1","8969694"
"2921570","24816","79329","1","9004321"
"2932934","24816","79334","4","9032508"
"2932242","24816","79353","1","9030825"
"2932953","24816","79354","4","9032576"
"2931893","24816","79416","2","9030006"
"2908223","24816","79427","2","8964410"
"2908511","24816","79462","1","8965268"
"2930542","24816","79483","1","9026074"
"2908326","24816","79541","1","8964692"
"2909783","24816","79550","1","8969692"
"2932770","24816","79551","1","9032086"
"2931417","24816","79573","1","9028857"
"2908792","24816","79612","1","8966338"
"2932294","24816","79625","1","9030966"
"2931698","24816","79637","1","9029565"
"2909604","24816","79665","1","8969130"
"2914492","24816","79712","4","8983968"
"2915336","24816","79729","1","8986654"
"2921658","24816","79733","2","9004629"
"2916892","24816","79746","1","8990255"
"2932672","24816","79755","1","9031893"
"2918043","24816","79761","1","8993528"
"2931527","24816","79775","1","9029225"
"2909586","24816","79780","2","8969053"
"2908513","24816","79789","5","8965417"
"2909959","24816","79807","2","8970379"
"2933011","24816","79832","1","9032723"
"2932467","24816","79848","1","9031390"
"2917774","24816","79881","2","8992845"
"2934754","24816","79902","6","9037125"
"2908345","24816","79907","3","8964800"
"2931459","24816","79912","2","9029031"
"2934335","24816","79918","1","9035917"
"2908569","24816","79925","1","8965484"
"2933727","24816","79940","1","9034404"
"2932887","24816","79947","1","9032376"
"2921678","24816","79988","3","9004688"
"2933393","24816","80046","2","9033633"
"2925264","24816","80047","1","9014966"
"2928249","24816","80065","1","9021629"
"2909884","24816","80092","1","8970072"
"2908670","24816","80122","1","8965857"
"2924068","24816","80135","1","9011587"
"2909795","24816","80156","1","8969723"
"2909713","24816","80165","1","8969502"
"2932390","24816","80180","1","9031210"
"2909737","24816","80223","3","8969654"
"2934378","24816","80279","2","9036097"
"2933804","24816","80312","2","9034643"
"2908338","24816","80345","1","8964735"
"2908601","24816","80346","1","8965586"
"2908397","24816","80374","2","8964917"
"2909146","24816","80401","2","8967333"
"2913635","24816","80469","1","8981428"
"2908426","24816","80593","5","8967877"
"2932028","24816","80657","1","9030311"
"2931054","24816","80660","2","9027641"
"2932878","24816","80663","2","9032365"
"2932130","24816","80676","1","9030546"
"2908837","24816","80677","1","8966450"
"2933355","24816","80704","3","9033611"
"2908548","24816","80712","1","8965409"
"2931729","24816","80718","1","9029612"
"2908977","24816","80764","1","8966897"
"2931518","24816","80767","1","9029201"
"2930789","24816","80824","1","9026854"
"2934011","24816","80832","1","9035090"
"2934565","24816","80835","1","9036485"
"2931072","24816","80848","1","9027748"
"2909985","24816","80853","1","8970444"
"2933482","24816","80857","1","9033877"
"2934654","24816","80905","1","9036739"
"2919010","24816","81014","1","8996693"
"2931080","24816","81039","1","9027765"
"2933492","24816","81104","1","9033907"
"2909689","24816","81147","1","8969418"
"2908611","24816","81158","1","8965607"
"2921394","24816","81267","1","9003835"
"2931880","24816","81419","1","9029968"
"2909734","24816","81628","1","8969561"
"2910860","24816","81737","1","8973566"
"2931446","24816","81769","2","9028958"
"2913448","24816","81777","5","8982278"
"2934629","24816","81918","1","9036673"
"2920020","24816","81940","1","8999663"
"2934296","24816","81942","2","9036032"
"2908240","24816","82010","1","8964441"
"2931819","24816","82079","2","9029822"
"2931589","24816","82189","1","9029390"
"2932490","24816","82673","4","9031475"
"2908353","24816","82687","1","8964803"
"2933718","24816","82728","1","9034383"
"2933357","24816","83197","1","9033561"
"2921224","24816","83211","7","9032606"
"2930556","24816","83228","1","9026114"
"2932931","24816","83235","6","9033059"
"2908560","24816","83240","1","8965457"
"2926868","24816","83314","1","9018865"
"2909417","24816","83400","2","8968332"
"2908634","24816","83414","2","8965737"
"2909522","24816","83449","1","8968799"
"2908213","24816","83455","1","8964372"
"2934437","24816","83459","1","9036172"
"2923036","24816","83465","1","9008663"
"2909805","24816","83563","1","8969750"
"2910577","24816","83603","1","8972483"
"2923381","24816","84249","4","9009708"
"2930735","24816","84450","2","9026666"
"2932837","24816","84991","1","9032254"
"2930541","24816","84993","1","9026071"
"2931150","24817","63897","1","9027974"
"2907993","24817","64438","5","8963748"
"2909293","24817","79104","1","8967821"
"2908453","24817","79105","1","8965098"
"2931871","24817","79180","7","9033612"
"2908395","24817","79181","1","8964902"
"2914548","24817","79192","1","8984037"
"2934138","24817","79210","1","9035364"
"2931361","24817","79293","8","9028624"
"2909843","24817","79325","1","8969927"
"2922234","24817","79329","1","9006331"
"2932313","24817","79353","2","9031005"
"2931930","24817","79416","1","9030102"
"2908681","24817","79427","3","8966692"
"2908564","24817","79462","2","8969960"
"2933386","24817","79483","2","9033621"
"2908435","24817","79541","2","8965052"
"2909859","24817","79550","1","8969984"
"2933382","24817","79551","3","9033654"
"2931445","24817","79573","1","9028939"
"2909032","24817","79612","3","8967082"
"2931757","24817","79637","3","9029660"
"2909606","24817","79665","1","8969152"
"2933438","24817","79729","2","9033723"
"2921825","24817","79733","2","9005125"
"2917119","24817","79746","1","8990670"
"2932748","24817","79755","4","9032049"
"2918076","24817","79761","1","8993628"
"2931623","24817","79775","1","9029449"
"2908654","24817","79789","1","8965769"
"2909999","24817","79807","8","8970514"
"2933108","24817","79832","2","9032942"
"2932469","24817","79848","1","9031406"
"2918702","24817","79881","1","8995700"
"2934630","24817","79902","4","9036788"
"2908444","24817","79907","2","8965072"
"2931507","24817","79912","3","9029188"
"2934554","24817","79918","1","9036466"
"2908652","24817","79925","1","8965756"
"2933967","24817","79940","1","9034999"
"2932962","24817","79947","1","9032589"
"2921734","24817","79988","1","9004829"
"2933416","24817","80046","1","9033670"
"2925290","24817","80047","1","9015029"
"2929174","24817","80065","1","9023484"
"2909907","24817","80092","2","8970215"
"2908726","24817","80122","1","8966114"
"2924124","24817","80135","1","9011828"
"2909840","24817","80156","2","8969978"
"2909760","24817","80165","3","8969661"
"2932492","24817","80180","3","9032438"
"2933985","24817","80312","1","9035034"
"2908449","24817","80345","3","8965107"
"2908719","24817","80346","1","8966098"
"2908508","24817","80374","1","8965262"
"2909165","24817","80401","3","8967441"
"2913704","24817","80469","1","8981604"
"2931059","24817","80660","4","9027667"
"2932940","24817","80663","1","9032517"
"2932299","24817","80676","1","9030972"
"2909169","24817","80677","2","8967429"
"2933395","24817","80704","1","9033634"
"2908594","24817","80712","1","8965563"
"2931805","24817","80718","2","9029789"
"2909180","24817","80764","1","8967452"
"2931868","24817","80767","1","9029945"
"2930802","24817","80824","1","9026895"
"2934184","24817","80832","1","9035487"
"2934615","24817","80835","2","9036643"
"2931082","24817","80848","3","9027769"
"2909995","24817","80853","2","8970480"
"2919069","24817","81014","2","8996835"
"2931088","24817","81039","1","9027786"
"2933528","24817","81104","2","9033960"
"2909708","24817","81147","1","8969482"
"2908706","24817","81158","3","8966126"
"2921433","24817","81267","1","9003927"
"2931935","24817","81419","3","9030136"
"2909786","24817","81628","1","8969700"
"2910874","24817","81737","1","8973610"
"2914140","24817","81777","1","8982628"
"2934631","24817","81918","1","9036678"
"2919908","24817","81940","4","9035140"
"2908400","24817","82010","1","8964913"
"2931846","24817","82079","1","9029910"
"2931652","24817","82189","3","9029517"
"2908478","24817","82687","1","8965171"
"2933871","24817","82728","2","9034898"
"2933377","24817","83197","1","9033587"
"2930560","24817","83228","1","9026119"
"2908640","24817","83240","2","8965711"
"2926987","24817","83314","2","9019133"
"2909428","24817","83400","2","8968368"
"2908713","24817","83414","1","8966084"
"2909556","24817","83449","1","8968943"
"2908364","24817","83455","1","8964836"
"2923338","24817","83465","2","9009459"
"2909845","24817","83563","1","8969936"
"2910591","24817","83603","1","8972545"
"2923512","24817","84249","1","9009959"
"2930750","24817","84450","5","9026746"
"2910137","24836","4741","1","8970929"
"2932132","24836","63897","6","9030740"
"2928697","24836","67196","1","9022549"
"2929736","24836","74470","1","9024490"
"2929464","24836","74601","2","9023989"
"2930090","24836","74679","1","9025174"
"2933629","24836","79088","10","9035195"
"2926659","24836","79101","3","9036892"
"2932322","24836","79103","9","9031086"
"2914986","24836","79104","4","8985703"
"2914271","24836","79105","4","8983622"
"2934309","24836","79106","5","9035881"
"2932107","24836","79107","2","9030511"
"2924492","24836","79108","1","9012838"
"2933021","24836","79111","1","9032744"
"2932002","24836","79112","3","9034461"
"2932530","24836","79113","6","9031773"
"2932864","24836","79114","2","9032349"
"2919978","24836","79116","5","8999710"
"2910410","24836","79120","20","8972075"
"2932478","24836","79127","4","9031478"
"2910315","24836","79132","2","9035577"
"2933365","24836","79148","1","9033572"
"2926840","24836","79152","4","9036776"
"2924643","24836","79160","6","9030372"
"2915847","24836","79162","6","8991455"
"2933521","24836","79166","1","9033949"
"2927206","24836","79168","1","9019535"
"2923510","24836","79174","3","9009981"
"2929227","24836","79179","1","9023571"
"2917660","24836","79180","23","9032536"
"2926349","24836","79181","2","9017708"
"2926460","24836","79182","1","9018035"
"2919357","24836","79183","11","8997817"
"2933644","24836","79184","1","9034230"
"2917316","24836","79186","1","8991406"
"2925405","24836","79189","1","9015286"
"2919052","24836","79190","2","9017646"
"2910342","24836","79192","7","8971713"
"2922741","24836","79193","1","9007916"
"2910145","24836","79196","10","8971047"
"2934314","24836","79198","4","9036513"
"2919292","24836","79201","1","8997417"
"2920642","24836","79204","1","9001753"
"2931308","24836","79205","1","9028465"
"2932126","24836","79206","17","9031751"
"2933047","24836","79208","1","9032791"
"2933409","24836","79210","2","9033684"
"2923091","24836","79215","3","9034922"
"2915005","24836","79217","6","9003791"
"2933279","24836","79218","8","9033379"
"2924760","24836","79222","1","9013630"
"2922824","24836","79239","6","9035911"
"2933199","24836","79244","1","9033169"
"2925847","24836","79248","1","9016315"
"2933473","24836","79253","2","9033833"
"2930410","24836","79255","2","9027722"
"2930893","24836","79256","8","9027238"
"2934460","24836","79258","2","9036617"
"2919425","24836","79263","6","9015596"
"2933660","24836","79267","1","9034266"
"2922589","24836","79272","9","9007785"
"2932803","24836","79273","1","9032171"
"2923236","24836","79282","1","9009184"
"2920322","24836","79285","8","9000840"
"2931804","24836","79286","5","9030771"
"2930989","24836","79293","22","9027531"
"2932757","24836","79297","1","9032057"
"2914925","24836","79300","11","9036014"
"2930749","24836","79317","1","9026697"
"2924152","24836","79325","5","9012024"
"2933534","24836","79329","1","9033967"
"2922128","24836","79330","7","9006176"
"2916240","24836","79332","6","8992550"
"2931516","24836","79334","1","9029197"
"2910841","24836","79336","16","8974004"
"2934764","24836","79344","1","9037022"
"2915126","24836","79349","6","8986135"
"2931343","24836","79353","4","9028660"
"2923953","24836","79354","1","9011218"
"2912268","24836","79380","10","8979766"
"2924975","24836","79381","1","9014187"
"2921296","24836","79396","2","9029796"
"2934040","24836","79399","1","9035148"
"2925137","24836","79402","4","9034038"
"2932585","24836","79405","9","9031864"
"2912890","24836","79406","6","8979542"
"2933400","24836","79412","14","9033725"
"2931418","24836","79416","5","9028883"
"2927460","24836","79426","1","9020008"
"2910275","24836","79427","6","8971784"
"2915322","24836","79428","6","8995930"
"2932893","24836","79429","1","9032390"
"2914033","24836","79430","5","9006871"
"2921031","24836","79433","3","9020658"
"2932558","24836","79434","1","9031668"
"2932857","24836","79442","1","9032293"
"2917579","24836","79444","4","8992232"
"2925546","24836","79446","4","9015637"
"2922494","24836","79451","1","9007155"
"2910556","24836","79455","13","8972544"
"2920926","24836","79456","11","9002610"
"2922157","24836","79458","3","9032175"
"2912919","24836","79462","5","8993651"
"2925420","24836","79463","1","9015315"
"2933724","24836","79475","1","9034396"
"2933212","24836","79477","3","9036595"
"2910646","24836","79480","2","8972699"
"2932319","24836","79481","8","9035313"
"2932968","24836","79483","1","9032609"
"2934283","24836","79484","6","9037086"
"2923168","24836","79488","4","9026009"
"2930826","24836","79500","6","9027024"
"2911254","24836","79504","6","8975027"
"2928522","24836","79506","2","9023050"
"2933749","24836","79513","13","9034703"
"2912313","24836","79515","3","9020465"
"2911305","24836","79517","7","8983877"
"2927235","24836","79519","4","9037032"
"2925949","24836","79522","1","9016569"
"2930500","24836","79524","1","9025935"
"2934194","24836","79525","1","9035513"
"2933838","24836","79527","1","9034708"
"2932840","24836","79528","4","9035075"
"2917812","24836","79529","6","8992891"
"2921942","24836","79530","11","9005860"
"2932154","24836","79531","3","9036280"
"2931112","24836","79533","7","9027851"
"2931101","24836","79535","11","9032661"
"2926066","24836","79539","1","9016827"
"2919015","24836","79541","1","8996703"
"2934704","24836","79544","1","9036876"
"2921783","24836","79547","2","9005008"
"2932191","24836","79548","7","9030751"
"2922893","24836","79549","2","9008342"
"2913006","24836","79550","6","8979752"
"2933817","24836","79551","1","9034662"
"2925239","24836","79552","1","9014902"
"2934272","24836","79554","1","9035726"
"2933246","24836","79557","9","9033336"
"2933796","24836","79561","1","9034592"
"2922408","24836","79570","2","9006909"
"2931103","24836","79573","9","9027835"
"2934132","24836","79579","4","9035378"
"2932277","24836","79581","1","9030931"
"2912504","24836","79588","2","8978242"
"2923980","24836","79589","1","9011282"
"2931892","24836","79590","3","9036547"
"2932806","24836","79595","2","9032214"
"2924842","24836","79602","1","9013824"
"2930821","24836","79607","1","9026941"
"2926706","24836","79612","1","9018544"
"2923967","24836","79613","3","9022209"
"2931793","24836","79618","3","9029756"
"2923848","24836","79621","3","9016829"
"2926253","24836","79624","1","9017350"
"2918061","24836","79625","18","8993710"
